Order_ID,Customer_ID,Product_ID,Store_ID,Order_Date,Ship_Date,Month,Quarter,Year,Country,Nation,Region,City,Product_Category,Product_Subcategory,Product_Name,Sales_Channel,Customer_Segment,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Delivery_Type,Satisfaction_Score,Returned_Units,Delivery_Days,Order_Status
ORD2024-01272,CUST00228,CAT018,STR001,2025-03-22,2025-03-22,Mar,Q1,2025,United Kingdom,England,North West,Manchester,Electronics,Small Tech,Pulse Bluetooth Speaker,In-Store,Premium,4,57.49,0.0,229.96,150.87,79.09,0.3439,Card,Store Pickup,4.1,0,0,Completed
ORD2024-01273,CUST00556,CAT017,ECH002,2024-05-30,2024-06-05,May,Q2,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Kitchen,Appliances,Harbour Toaster,Online,Consumer,4,43.27,0.0,173.08,118.88,54.2,0.3131,Card,Standard,4.1,0,6,Completed
ORD2024-01274,CUST00410,CAT011,ECH002,2024-04-29,2024-05-05,Apr,Q2,2024,United Kingdom,England,West Midlands,Coventry,Furniture,Dining,Abbey Dining Chair,Online,Home Office,1,72.1,0.0,72.1,49.72,22.38,0.3104,Digital Wallet,Standard,3.1,1,6,Returned
ORD2024-01275,CUST00369,CAT040,STR007,2025-04-29,2025-04-29,Apr,Q2,2025,United Kingdom,Wales,Wales,Cardiff,Storage,Organisation,Loft Label Maker,In-Store,Small Business,2,31.03,0.0,62.06,34.09,27.97,0.4507,PayPal,Store Pickup,4.1,0,0,Completed
ORD2024-01276,CUST00588,CAT007,ECH002,2024-09-30,2024-10-03,Sep,Q3,2024,United Kingdom,England,West Midlands,Birmingham,Furniture,Living Room,Riverside Coffee Table,Online,Small Business,1,141.74,0.0,141.74,102.51,39.23,0.2768,Bank Transfer,Standard,4.5,0,3,Completed
ORD2024-01277,CUST00339,CAT004,STR009,2024-08-18,2024-08-18,Aug,Q3,2024,United Kingdom,England,South East,Reading,Home Accessories,Decor,Alder Wall Mirror,In-Store,Consumer,3,67.55,0.07,188.46,110.17,78.29,0.4154,Bank Transfer,Store Pickup,4.3,0,0,Completed
ORD2024-01278,CUST01220,CAT032,ECH002,2024-11-16,2024-11-21,Nov,Q4,2024,United Kingdom,Wales,Wales,Swansea,Cleaning,Consumables,Eco Wipe Refill Bundle,Online,Consumer,5,16.21,0.0,81.05,39.28,41.77,0.5154,Digital Wallet,Standard,3.7,0,5,Completed
ORD2024-01279,CUST00537,CAT007,ECH002,2025-10-12,2025-10-17,Oct,Q4,2025,United Kingdom,Wales,Wales,Swansea,Furniture,Living Room,Riverside Coffee Table,Online,Consumer,1,141.78,0.07,131.86,100.8,31.06,0.2356,Card,Standard,3.1,1,5,Returned
ORD2024-01280,CUST00849,CAT004,ECH002,2025-02-17,2025-02-21,Feb,Q1,2025,United Kingdom,England,East Midlands,Leicester,Home Accessories,Decor,Alder Wall Mirror,Online,Premium,4,69.12,0.0,276.48,156.3,120.18,0.4347,Card,Standard,4.3,0,4,Completed
ORD2024-01281,CUST00123,CAT002,STR003,2024-04-22,2024-04-22,Apr,Q2,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Home Accessories,Lighting,Harbour Floor Lamp,In-Store,Small Business,2,77.95,0.06,146.55,95.72,50.83,0.3468,Card,Store Pickup,3.4,0,0,Completed
ORD2024-01282,CUST00075,CAT029,STR008,2025-03-11,2025-03-11,Mar,Q1,2025,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Storage,Laundry,FreshFold Laundry Basket,In-Store,Consumer,1,24.27,0.07,22.57,12.72,9.85,0.4364,PayPal,Store Pickup,4.7,0,0,Completed
ORD2024-01283,CUST01123,CAT037,ECH001,2025-02-24,2025-02-28,Feb,Q1,2025,United Kingdom,England,South East,Reading,Electronics,Workspace,Clarity Monitor Light,Online,Consumer,4,44.99,0.07,167.36,115.87,51.49,0.3077,Card,Standard,3.9,0,4,Completed
ORD2024-01284,CUST01225,CAT006,ECH001,2025-02-28,2025-03-01,Feb,Q1,2025,United Kingdom,Scotland,Scotland,Edinburgh,Home Accessories,Soft Furnishings,Hearth Throw Blanket,Online,Small Business,2,33.32,0.07,61.98,40.51,21.47,0.3464,PayPal,Click & Collect,4.7,0,1,Completed
ORD2024-01285,CUST01306,CAT026,STR005,2024-05-22,2024-05-22,May,Q2,2024,United Kingdom,England,South West,Bristol,Personal Care,Wellbeing,CalmAir Diffuser,In-Store,Home Office,4,38.59,0.0,154.36,86.47,67.89,0.4398,Card,Store Pickup,3.7,0,0,Completed
ORD2024-01286,CUST00801,CAT032,ECH001,2025-02-15,2025-02-20,Feb,Q1,2025,United Kingdom,England,North West,Manchester,Cleaning,Consumables,Eco Wipe Refill Bundle,Online,Consumer,2,16.26,0.13,28.29,17.99,10.3,0.3641,Digital Wallet,Standard,4.1,0,5,Completed
ORD2024-01287,CUST01161,CAT013,STR008,2025-03-04,2025-03-04,Mar,Q1,2025,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Kitchen,Cookware,Sterling Saucepan Set,In-Store,Consumer,3,96.59,0.11,257.9,174.17,83.73,0.3247,Card,Store Pickup,3.4,0,0,Completed
ORD2024-01288,CUST00538,CAT001,ECH002,2024-01-31,2024-02-03,Jan,Q1,2024,United Kingdom,England,Yorkshire and The Humber,Sheffield,Home Accessories,Lighting,Aurora Desk Lamp,Online,Premium,3,31.45,0.12,83.03,62.9,20.13,0.2424,Digital Wallet,Standard,4.2,0,3,Completed
ORD2024-01289,CUST01418,CAT001,ECH002,2025-09-17,2025-09-20,Sep,Q3,2025,United Kingdom,Scotland,Scotland,Edinburgh,Home Accessories,Lighting,Aurora Desk Lamp,Online,Consumer,2,32.27,0.08,59.38,42.79,16.59,0.2794,Card,Standard,3.1,0,3,Completed
ORD2024-01290,CUST01150,CAT014,STR005,2024-09-08,2024-09-08,Sep,Q3,2024,United Kingdom,England,South West,Bristol,Kitchen,Cookware,Forge Frying Pan,In-Store,Small Business,3,34.54,0.09,94.29,56.66,37.63,0.3991,Card,Store Pickup,4.0,0,0,Completed
ORD2024-01291,CUST00012,CAT027,STR005,2025-11-25,2025-11-25,Nov,Q4,2025,United Kingdom,England,South West,Bristol,Storage,Organisation,Metro Storage Box Pack,In-Store,Premium,4,19.8,0.08,72.86,31.9,40.96,0.5622,Digital Wallet,Store Pickup,4.5,0,0,Completed
ORD2024-01292,CUST01340,CAT012,ECH001,2025-04-04,2025-04-05,Apr,Q2,2025,United Kingdom,England,East Midlands,Nottingham,Furniture,Dining,Bromley Dining Table,Online,Home Office,1,308.59,0.07,286.99,238.77,48.22,0.168,Digital Wallet,Click & Collect,3.3,0,1,Completed
ORD2024-01293,CUST01061,CAT003,STR007,2024-06-18,2024-06-18,Jun,Q2,2024,United Kingdom,Wales,Wales,Cardiff,Home Accessories,Decor,Willow Ceramic Vase,In-Store,Consumer,2,23.37,0.12,41.13,22.6,18.53,0.4505,Card,Store Pickup,4.5,0,0,Completed
ORD2024-01294,CUST01352,CAT028,STR010,2025-10-24,2025-10-24,Oct,Q4,2025,United Kingdom,England,North East,Newcastle upon Tyne,Storage,Organisation,Studio Shelf Unit,In-Store,Home Office,1,94.67,0.07,88.04,61.26,26.78,0.3042,PayPal,Store Pickup,3.9,0,0,Completed
ORD2024-01295,CUST00352,CAT024,ECH001,2025-07-24,2025-07-26,Jul,Q3,2025,United Kingdom,England,North East,Newcastle upon Tyne,Garden,Seasonal,Patio Lantern Duo,Online,Consumer,1,40.88,0.0,40.88,29.72,11.16,0.273,Card,Express,4.5,0,2,Completed
ORD2024-01296,CUST00668,CAT022,ECH003,2025-10-19,2025-10-24,Oct,Q4,2025,United Kingdom,England,Yorkshire and The Humber,Sheffield,Garden,Outdoor Living,Meadow Bistro Set,Online,Premium,1,192.38,0.05,182.76,130.15,52.61,0.2879,Card,Standard,3.7,0,5,Completed
ORD2024-01297,CUST00333,CAT001,ECH003,2025-08-22,2025-08-26,Aug,Q3,2025,United Kingdom,England,North East,Newcastle upon Tyne,Home Accessories,Lighting,Aurora Desk Lamp,Online,Consumer,5,33.17,0.0,165.85,103.86,61.99,0.3738,Card,Standard,4.1,0,4,Completed
ORD2024-01298,CUST01559,CAT003,ECH002,2025-01-19,2025-01-24,Jan,Q1,2025,United Kingdom,England,East Midlands,Leicester,Home Accessories,Decor,Willow Ceramic Vase,Online,Consumer,4,24.26,0.0,97.04,52.89,44.15,0.455,PayPal,Standard,3.4,0,5,Completed
ORD2024-01299,CUST01596,CAT008,STR004,2025-12-19,2025-12-19,Dec,Q4,2025,United Kingdom,England,London,London,Furniture,Living Room,Camden TV Stand,In-Store,Small Business,2,236.06,0.0,472.12,288.96,183.16,0.388,Card,Store Pickup,4.1,0,0,Completed
ORD2024-01300,CUST00405,CAT030,ECH001,2025-02-16,2025-02-21,Feb,Q1,2025,United Kingdom,England,London,London,Cleaning,Home Care,Swift Steam Mop,Online,Consumer,2,89.79,0.08,165.21,117.67,47.54,0.2878,Digital Wallet,Standard,4.4,0,5,Completed
ORD2024-01301,CUST00357,CAT026,STR005,2025-06-21,2025-06-21,Jun,Q2,2025,United Kingdom,England,South West,Bristol,Personal Care,Wellbeing,CalmAir Diffuser,In-Store,Consumer,1,36.98,0.0,36.98,21.17,15.81,0.4275,Card,Store Pickup,4.7,0,0,Completed
ORD2024-01302,CUST00707,CAT027,STR010,2025-09-07,2025-09-07,Sep,Q3,2025,United Kingdom,England,North East,Newcastle upon Tyne,Storage,Organisation,Metro Storage Box Pack,In-Store,Home Office,1,19.63,0.07,18.26,8.03,10.23,0.5602,PayPal,Store Pickup,4.1,0,0,Completed
ORD2024-01303,CUST00819,CAT022,STR008,2024-07-10,2024-07-10,Jul,Q3,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Garden,Outdoor Living,Meadow Bistro Set,In-Store,Consumer,1,198.16,0.0,198.16,123.33,74.83,0.3776,Card,Store Pickup,4.2,0,0,Completed
ORD2024-01304,CUST00671,CAT038,STR004,2025-09-05,2025-09-05,Sep,Q3,2025,United Kingdom,England,London,London,Garden,Outdoor Living,Verde Folding Chair,In-Store,Premium,1,65.1,0.0,65.1,32.64,32.46,0.4986,Digital Wallet,Store Pickup,5.0,0,0,Completed
ORD2024-01305,CUST00817,CAT039,STR002,2024-11-08,2024-11-08,Nov,Q4,2024,United Kingdom,England,West Midlands,Birmingham,Personal Care,Wellbeing,Serene Heated Blanket,In-Store,Small Business,3,72.42,0.09,197.71,119.41,78.3,0.396,Card,Store Pickup,4.4,0,0,Completed
ORD2024-01306,CUST00312,CAT022,STR001,2025-07-07,2025-07-07,Jul,Q3,2025,United Kingdom,England,North West,Manchester,Garden,Outdoor Living,Meadow Bistro Set,In-Store,Small Business,1,197.04,0.05,187.19,127.06,60.13,0.3212,Card,Store Pickup,5.0,0,0,Completed
ORD2024-01307,CUST01272,CAT004,ECH001,2024-12-10,2024-12-12,Dec,Q4,2024,United Kingdom,England,East Midlands,Leicester,Home Accessories,Decor,Alder Wall Mirror,Online,Premium,1,73.17,0.15,62.19,40.09,22.1,0.3554,Bank Transfer,Click & Collect,5.0,0,2,Completed
ORD2024-01308,CUST01591,CAT024,STR001,2025-01-13,2025-01-13,Jan,Q1,2025,United Kingdom,England,North West,Manchester,Garden,Seasonal,Patio Lantern Duo,In-Store,Consumer,1,37.09,0.0,37.09,20.83,16.26,0.4384,Card,Store Pickup,5.0,0,0,Completed
ORD2024-01309,CUST01078,CAT006,STR008,2025-10-29,2025-10-29,Oct,Q4,2025,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Home Accessories,Soft Furnishings,Hearth Throw Blanket,In-Store,Consumer,2,35.68,0.12,62.8,36.95,25.85,0.4116,Card,Store Pickup,4.4,0,0,Completed
ORD2024-01310,CUST00398,CAT021,STR006,2024-04-09,2024-04-09,Apr,Q2,2024,United Kingdom,Scotland,Scotland,Glasgow,Electronics,Workspace,Folio USB-C Dock,In-Store,Consumer,1,115.39,0.06,108.47,88.2,20.27,0.1869,Card,Store Pickup,4.5,0,0,Completed
ORD2024-01311,CUST01179,CAT029,STR003,2025-09-28,2025-09-28,Sep,Q3,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Storage,Laundry,FreshFold Laundry Basket,In-Store,Consumer,2,26.46,0.07,49.22,24.9,24.32,0.4941,Card,Store Pickup,4.5,0,0,Completed
ORD2024-01312,CUST00919,CAT018,STR001,2025-05-20,2025-05-22,May,Q2,2025,United Kingdom,England,North West,Manchester,Electronics,Small Tech,Pulse Bluetooth Speaker,In-Store,Consumer,1,57.74,0.16,48.5,39.17,9.33,0.1924,Digital Wallet,Click & Collect,3.5,0,2,Completed
ORD2024-01313,CUST00964,CAT032,ECH003,2025-04-27,2025-04-28,Apr,Q2,2025,United Kingdom,England,North West,Manchester,Cleaning,Consumables,Eco Wipe Refill Bundle,Online,Consumer,6,16.24,0.13,84.77,44.29,40.48,0.4775,Card,Click & Collect,4.0,0,1,Completed
ORD2024-01314,CUST00524,CAT018,STR002,2024-12-28,2024-12-30,Dec,Q4,2024,United Kingdom,England,West Midlands,Birmingham,Electronics,Small Tech,Pulse Bluetooth Speaker,In-Store,Small Business,2,59.57,0.05,113.18,78.93,34.25,0.3026,PayPal,Standard,4.5,0,2,Completed
ORD2024-01315,CUST00804,CAT001,ECH003,2025-02-11,2025-02-14,Feb,Q1,2025,United Kingdom,England,North West,Liverpool,Home Accessories,Lighting,Aurora Desk Lamp,Online,Consumer,2,31.29,0.0,62.58,43.46,19.12,0.3055,Card,Standard,4.5,0,3,Completed
ORD2024-01316,CUST01559,CAT025,STR009,2024-03-24,2024-03-24,Mar,Q1,2024,United Kingdom,England,South East,Reading,Personal Care,Wellbeing,PureMist Humidifier,In-Store,Small Business,3,50.02,0.0,150.06,93.52,56.54,0.3768,Card,Store Pickup,4.4,0,0,Completed
ORD2024-01317,CUST01115,CAT038,ECH002,2025-12-11,2025-12-12,Dec,Q4,2025,United Kingdom,Wales,Wales,Swansea,Garden,Outdoor Living,Verde Folding Chair,Online,Consumer,3,61.09,0.07,170.44,109.85,60.59,0.3555,PayPal,Express,3.7,0,1,Completed
ORD2024-01318,CUST00424,CAT008,STR006,2024-05-15,2024-05-18,May,Q2,2024,United Kingdom,Scotland,Scotland,Glasgow,Furniture,Living Room,Camden TV Stand,In-Store,Consumer,2,205.41,0.0,410.82,299.99,110.83,0.2698,Card,Standard,4.7,0,3,Completed
ORD2024-01319,CUST01036,CAT030,STR001,2024-02-12,2024-02-14,Feb,Q1,2024,United Kingdom,England,North West,Manchester,Cleaning,Home Care,Swift Steam Mop,In-Store,Small Business,3,82.98,0.06,234.0,171.64,62.36,0.2665,PayPal,Standard,4.8,0,2,Completed
ORD2024-01320,CUST00799,CAT035,ECH002,2024-10-09,2024-10-10,Oct,Q4,2024,United Kingdom,Scotland,Scotland,Glasgow,Furniture,Workspace,Apex Office Chair,Online,Home Office,1,158.04,0.11,140.66,120.91,19.75,0.1404,Card,Express,4.7,0,1,Completed
ORD2024-01321,CUST01401,CAT029,ECH002,2025-09-07,2025-09-08,Sep,Q3,2025,United Kingdom,England,East Midlands,Leicester,Storage,Laundry,FreshFold Laundry Basket,Online,Consumer,2,25.95,0.18,42.56,34.67,7.89,0.1854,Card,Express,4.0,0,1,Completed
ORD2024-01322,CUST01312,CAT025,ECH001,2025-02-03,2025-02-05,Feb,Q1,2025,United Kingdom,England,West Midlands,Coventry,Personal Care,Wellbeing,PureMist Humidifier,Online,Home Office,3,52.28,0.07,145.86,104.01,41.85,0.2869,Card,Express,3.7,0,2,Completed
ORD2024-01323,CUST00835,CAT031,ECH003,2025-01-19,2025-01-23,Jan,Q1,2025,United Kingdom,Scotland,Scotland,Edinburgh,Cleaning,Home Care,PureClean Vacuum,Online,Small Business,2,136.18,0.0,272.36,200.65,71.71,0.2633,Card,Standard,3.9,0,4,Completed
ORD2024-01324,CUST00822,CAT003,ECH001,2024-08-30,2024-09-03,Aug,Q3,2024,United Kingdom,England,London,London,Home Accessories,Decor,Willow Ceramic Vase,Online,Small Business,2,25.78,0.0,51.56,28.37,23.19,0.4498,Card,Standard,4.3,0,4,Completed
ORD2024-01325,CUST01117,CAT026,ECH001,2024-02-14,2024-02-18,Feb,Q1,2024,United Kingdom,Scotland,Scotland,Edinburgh,Personal Care,Wellbeing,CalmAir Diffuser,Online,Home Office,2,37.53,0.0,75.06,47.44,27.62,0.368,Card,Standard,4.0,0,4,Completed
ORD2024-01326,CUST00760,CAT005,STR010,2024-04-24,2024-04-26,Apr,Q2,2024,United Kingdom,England,North East,Newcastle upon Tyne,Home Accessories,Soft Furnishings,Kensington Cushion Set,In-Store,Home Office,4,29.05,0.0,116.2,60.34,55.86,0.4807,Bank Transfer,Standard,3.6,0,2,Completed
ORD2024-01327,CUST00605,CAT026,ECH002,2025-08-27,2025-08-28,Aug,Q3,2025,United Kingdom,Wales,Wales,Swansea,Personal Care,Wellbeing,CalmAir Diffuser,Online,Home Office,6,36.61,0.0,219.66,137.28,82.38,0.375,Card,Click & Collect,3.7,0,1,Completed
ORD2024-01328,CUST01123,CAT040,ECH003,2025-06-26,2025-06-30,Jun,Q2,2025,United Kingdom,England,East of England,Norwich,Storage,Organisation,Loft Label Maker,Online,Consumer,4,31.86,0.13,110.87,77.34,33.53,0.3024,Card,Standard,4.0,0,4,Completed
ORD2024-01329,CUST01014,CAT011,ECH002,2024-01-13,2024-01-17,Jan,Q1,2024,United Kingdom,England,London,London,Furniture,Dining,Abbey Dining Chair,Online,Home Office,2,75.83,0.0,151.66,93.48,58.18,0.3836,Card,Standard,4.3,0,4,Completed
ORD2024-01330,CUST00269,CAT029,ECH001,2025-05-31,2025-06-02,May,Q2,2025,United Kingdom,England,East of England,Norwich,Storage,Laundry,FreshFold Laundry Basket,Online,Consumer,1,26.95,0.08,24.79,15.43,9.36,0.3776,Card,Click & Collect,3.2,0,2,Completed
ORD2024-01331,CUST00111,CAT006,STR010,2024-07-02,2024-07-04,Jul,Q3,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Home Accessories,Soft Furnishings,Hearth Throw Blanket,In-Store,Consumer,1,35.27,0.0,35.27,19.18,16.09,0.4562,Digital Wallet,Click & Collect,4.9,0,2,Completed
ORD2024-01332,CUST00958,CAT024,ECH003,2024-05-06,2024-05-11,May,Q2,2024,United Kingdom,England,South East,Southampton,Garden,Seasonal,Patio Lantern Duo,Online,Home Office,2,42.91,0.07,79.81,47.28,32.53,0.4076,Digital Wallet,Standard,4.3,0,5,Completed
ORD2024-01333,CUST00880,CAT020,ECH001,2024-08-28,2024-08-30,Aug,Q3,2024,United Kingdom,Scotland,Scotland,Glasgow,Electronics,Workspace,Folio Wireless Keyboard,Online,Home Office,1,58.33,0.07,54.25,44.67,9.58,0.1766,Card,Standard,4.6,0,2,Completed
ORD2024-01334,CUST01528,CAT012,STR002,2024-09-07,2024-09-07,Sep,Q3,2024,United Kingdom,England,West Midlands,Birmingham,Furniture,Dining,Bromley Dining Table,In-Store,Consumer,2,309.77,0.0,619.54,473.28,146.26,0.2361,Card,Store Pickup,4.3,0,0,Completed
ORD2024-01335,CUST01447,CAT018,ECH003,2024-08-03,2024-08-08,Aug,Q3,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Electronics,Small Tech,Pulse Bluetooth Speaker,Online,Premium,2,59.67,0.0,119.34,86.36,32.98,0.2764,Digital Wallet,Standard,4.3,0,5,Completed
ORD2024-01336,CUST01216,CAT035,ECH002,2024-08-30,2024-08-31,Aug,Q3,2024,United Kingdom,England,South West,Bristol,Furniture,Workspace,Apex Office Chair,Online,Consumer,1,161.35,0.07,150.06,121.08,28.98,0.1931,Card,Express,3.9,0,1,Completed
ORD2024-01337,CUST00001,CAT023,STR004,2024-06-28,2024-06-28,Jun,Q2,2024,United Kingdom,England,London,London,Garden,Outdoor Living,Oakwell Planter Trio,In-Store,Home Office,2,48.18,0.0,96.36,45.64,50.72,0.5264,Card,Store Pickup,5.0,0,0,Completed
ORD2024-01338,CUST00658,CAT028,ECH002,2024-12-16,2024-12-22,Dec,Q4,2024,United Kingdom,Northern Ireland,Northern Ireland,Derry,Storage,Organisation,Studio Shelf Unit,Online,Small Business,2,102.14,0.0,204.28,134.61,69.67,0.3411,PayPal,Standard,3.0,0,6,Delivered Late
ORD2024-01339,CUST00583,CAT004,ECH001,2025-03-18,2025-03-23,Mar,Q1,2025,United Kingdom,England,Yorkshire and The Humber,Sheffield,Home Accessories,Decor,Alder Wall Mirror,Online,Consumer,3,66.1,0.0,198.3,118.91,79.39,0.4004,Card,Standard,4.1,0,5,Completed
ORD2024-01340,CUST00980,CAT013,STR008,2024-02-23,2024-02-23,Feb,Q1,2024,United Kingdom,Northern Ireland,Northern Ireland,Derry,Kitchen,Cookware,Sterling Saucepan Set,In-Store,Home Office,1,93.43,0.0,93.43,60.58,32.85,0.3516,PayPal,Store Pickup,4.2,0,0,Completed
ORD2024-01341,CUST00077,CAT003,STR005,2024-05-15,2024-05-15,May,Q2,2024,United Kingdom,England,South West,Bristol,Home Accessories,Decor,Willow Ceramic Vase,In-Store,Small Business,1,24.34,0.1,21.91,11.28,10.63,0.4852,PayPal,Store Pickup,3.5,0,0,Completed
ORD2024-01342,CUST00881,CAT005,ECH001,2025-12-24,2025-12-25,Dec,Q4,2025,United Kingdom,England,East Midlands,Leicester,Home Accessories,Soft Furnishings,Kensington Cushion Set,Online,Small Business,4,29.5,0.0,118.0,63.13,54.87,0.465,Card,Click & Collect,4.9,0,1,Completed
ORD2024-01343,CUST01175,CAT015,ECH003,2025-10-23,2025-10-27,Oct,Q4,2025,United Kingdom,England,South West,Bristol,Kitchen,Storage,Pantry Glass Jar Set,Online,Small Business,2,21.3,0.14,36.64,25.07,11.57,0.3158,PayPal,Standard,3.9,0,4,Completed
ORD2024-01344,CUST00528,CAT035,STR010,2024-11-18,2024-11-20,Nov,Q4,2024,United Kingdom,England,North East,Newcastle upon Tyne,Furniture,Workspace,Apex Office Chair,In-Store,Consumer,1,168.61,0.06,158.49,114.44,44.05,0.2779,PayPal,Standard,5.0,0,2,Completed
ORD2024-01345,CUST01210,CAT014,STR002,2024-06-09,2024-06-11,Jun,Q2,2024,United Kingdom,England,West Midlands,Birmingham,Kitchen,Cookware,Forge Frying Pan,In-Store,Home Office,3,34.23,0.15,87.29,62.1,25.19,0.2886,Card,Standard,4.7,0,2,Completed
ORD2024-01346,CUST01434,CAT037,ECH002,2025-12-16,2025-12-19,Dec,Q4,2025,United Kingdom,England,South East,Reading,Electronics,Workspace,Clarity Monitor Light,Online,Home Office,10,49.28,0.0,492.8,290.23,202.57,0.4111,PayPal,Click & Collect,4.2,0,3,Completed
ORD2024-01347,CUST01305,CAT001,ECH003,2025-05-31,2025-06-04,May,Q2,2025,United Kingdom,England,South East,Southampton,Home Accessories,Lighting,Aurora Desk Lamp,Online,Premium,1,32.03,0.06,30.11,22.76,7.35,0.2441,PayPal,Standard,4.1,0,4,Completed
ORD2024-01348,CUST00139,CAT012,STR007,2024-07-23,2024-07-25,Jul,Q3,2024,United Kingdom,Wales,Wales,Cardiff,Furniture,Dining,Bromley Dining Table,In-Store,Premium,1,323.65,0.0,323.65,239.16,84.49,0.2611,PayPal,Click & Collect,4.9,0,2,Completed
ORD2024-01349,CUST00665,CAT036,STR008,2025-08-03,2025-08-03,Aug,Q3,2025,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Furniture,Workspace,Apex Standing Desk,In-Store,Premium,1,288.93,0.04,277.37,215.5,61.87,0.2231,Digital Wallet,Store Pickup,4.4,0,0,Completed
ORD2024-01350,CUST01176,CAT019,ECH002,2024-05-15,2024-05-16,May,Q2,2024,United Kingdom,England,London,London,Electronics,Small Tech,Nova Smart Plug Twin Pack,Online,Consumer,1,28.97,0.0,28.97,16.57,12.4,0.428,Digital Wallet,Click & Collect,4.1,0,1,Completed
ORD2024-01351,CUST00817,CAT034,ECH002,2024-12-26,2024-12-29,Dec,Q4,2024,United Kingdom,England,South West,Bristol,Kitchen,Tableware,Harper Dinner Set,Online,Consumer,1,77.67,0.0,77.67,45.94,31.73,0.4085,Card,Standard,3.7,0,3,Completed
ORD2024-01352,CUST01400,CAT022,ECH002,2024-12-27,2024-12-31,Dec,Q4,2024,United Kingdom,England,London,London,Garden,Outdoor Living,Meadow Bistro Set,Online,Consumer,1,201.25,0.0,201.25,130.05,71.2,0.3538,Card,Standard,4.5,0,4,Completed
ORD2024-01353,CUST00414,CAT034,STR009,2024-01-18,2024-01-18,Jan,Q1,2024,United Kingdom,England,South East,Reading,Kitchen,Tableware,Harper Dinner Set,In-Store,Consumer,2,69.05,0.0,138.1,81.33,56.77,0.4111,Card,Store Pickup,4.5,0,0,Completed
ORD2024-01354,CUST00549,CAT021,STR009,2024-03-03,2024-03-03,Mar,Q1,2024,United Kingdom,England,South East,Reading,Electronics,Workspace,Folio USB-C Dock,In-Store,Home Office,1,121.83,0.0,121.83,85.86,35.97,0.2952,PayPal,Store Pickup,5.0,0,0,Completed
ORD2024-01355,CUST01530,CAT039,ECH003,2024-01-13,2024-01-16,Jan,Q1,2024,United Kingdom,Scotland,Scotland,Edinburgh,Personal Care,Wellbeing,Serene Heated Blanket,Online,Home Office,2,65.22,0.0,130.44,86.21,44.23,0.3391,Bank Transfer,Click & Collect,4.5,0,3,Completed
ORD2024-01356,CUST01138,CAT016,ECH002,2025-09-16,2025-09-20,Sep,Q3,2025,United Kingdom,England,London,London,Kitchen,Appliances,Harbour Kettle,Online,Consumer,1,50.86,0.0,50.86,36.73,14.13,0.2778,Card,Standard,4.5,0,4,Completed
ORD2024-01357,CUST00030,CAT037,ECH003,2024-08-16,2024-08-22,Aug,Q3,2024,United Kingdom,Wales,Wales,Swansea,Electronics,Workspace,Clarity Monitor Light,Online,Home Office,2,46.65,0.11,83.04,61.51,21.53,0.2593,Card,Standard,2.3,2,6,Returned
ORD2024-01358,CUST00478,CAT008,ECH003,2024-05-23,2024-05-28,May,Q2,2024,United Kingdom,Wales,Wales,Cardiff,Furniture,Living Room,Camden TV Stand,Online,Consumer,1,215.74,0.0,215.74,148.89,66.85,0.3099,Digital Wallet,Standard,3.0,0,5,Completed
